,Name,Team,Threat per fixture adj,Threat per game adj,Threat GW13adj,Threat GW12adj,Threat GW11adj,Threat GW10adj,Threat GW9adj,Threat GW8adj,Threat GW7adj,Threat GW6adj,Threat GW5adj,Threat GW4adj,Threat GW3adj,Threat GW2adj,Threat GW1adj
146,Davy Pröpper,Brighton,6.602514903129659,7.802972158244143,7.499944113263786,0.0,13.33323397913562,1.6666542473919526,3.333308494783905,0.0,0.0,4.999962742175858,24.999813710879284,6.66661698956781,6.66661698956781,15.833215350223549,0.8333271236959763
147,Kyle Walker,Man City,6.602514903129658,8.583269374068555,0.0,29.999776453055144,15.833215350223549,0.0,0.0,5.833289865871834,0.0,0.8333271236959763,4.999962742175858,1.6666542473919526,6.66661698956781,3.333308494783905,16.666542473919524
148,Emerson Palmieri dos Santos,Chelsea,6.410208643815202,10.416589046199704,15.833215350223549,5.833289865871834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.833178092399404,1.6666542473919526,39.16637481371088
149,Tanguy Ndombele,Spurs,6.410208643815201,8.333271236959762,0.0,9.999925484351715,0.0,10.83325260804769,18.333196721311477,0.0,30.83310357675112,1.6666542473919526,0.0,0.0,0.0,0.0,11.666579731743669
150,Lewis Dunk,Brighton,6.4102086438152,6.9443926974664665,0.0,32.499757824143074,3.333308494783905,5.833289865871834,1.6666542473919526,0.0,0.0,29.999776453055144,1.6666542473919526,1.6666542473919526,1.6666542473919526,3.333308494783905,1.6666542473919526
151,Leander Dendoncker,Wolves,6.346106557377051,6.346106557377051,0.0,0.0,14.999888226527572,1.6666542473919526,1.6666542473919526,0.0,1.6666542473919526,31.666430700447098,1.6666542473919526,3.333308494783905,0.0,6.66661698956781,19.166523845007454
152,Callum Hudson-Odoi,Chelsea,6.34610655737705,13.749897540983609,0.0,0.8333271236959763,0.0,9.166598360655739,34.999739195231,37.499720566318935,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,David Luiz Moreira Marinho,Arsenal,6.2820044709388965,6.805504843517138,3.333308494783905,0.8333271236959763,0.0,41.66635618479881,0.0,14.166561102831597,8.333271236959762,10.83325260804769,0.0,1.6666542473919526,0.8333271236959763,0.0,0.0
154,Daniel Ceballos Fernández,Arsenal,6.153800298062594,7.27267307952852,0.0,0.0,16.666542473919524,1.6666542473919526,15.833215350223549,1.6666542473919526,8.333271236959762,3.333308494783905,1.6666542473919526,14.166561102831597,0.0,16.666542473919524,0.0
155,Moussa Djenepo,Southampton,6.153800298062594,13.33323397913562,23.333159463487338,2.499981371087929,1.6666542473919526,0.0,0.0,0.0,0.0,0.0,26.66646795827124,0.0,25.833140834575264,0.0,0.0
156,Romain Saïss,Wolves,6.025596125186291,7.833274962742178,5.833289865871834,1.6666542473919526,0.0,1.6666542473919526,0.0,0.0,0.0,0.0,14.166561102831597,54.999590163934435,0.0,0.0,0.0
157,Jordan Henderson,Liverpool,6.025596125186291,6.527729135618482,1.6666542473919526,3.333308494783905,0.0,15.833215350223549,0.0,0.0,1.6666542473919526,1.6666542473919526,0.0,3.333308494783905,16.666542473919524,0.0,34.16641207153503
158,Marcos Alonso,Chelsea,6.025596125186289,11.190392803917394,0.0,0.0,0.0,0.0,34.999739195231,6.66661698956781,12.499906855439642,2.499981371087929,19.99985096870343,0.0,1.6666542473919526,0.0,0.0
159,Kenny McLean,Norwich,5.961494038748138,6.458285208643816,3.333308494783905,23.333159463487338,0.0,0.0,34.16641207153503,0.8333271236959763,1.6666542473919526,0.0,14.166561102831597,0.0,0.0,0.0,0.0
160,Toby Alderweireld,Spurs,5.961494038748137,6.458285208643815,44.999664679582715,0.0,4.999962742175858,15.833215350223549,0.0,1.6666542473919526,0.0,1.6666542473919526,0.0,1.6666542473919526,0.0,0.0,6.66661698956781
161,Issa Diop,West Ham,5.833289865871834,5.833289865871834,0.0,0.0,3.333308494783905,3.333308494783905,0.0,27.499795081967218,1.6666542473919526,0.0,1.6666542473919526,29.166449329359168,0.0,3.333308494783905,5.833289865871834
162,Fernando Luiz Rosa,Man City,5.8332898658718335,8.425863139592648,28.333122205663194,0.0,4.999962742175858,35.83306631892698,1.6666542473919526,3.333308494783905,0.0,1.6666542473919526,0.0,0.0,0.0,0.0,0.0
163,Jonjo Shelvey,Newcastle,5.70508569299553,9.270764251117736,5.833289865871834,14.166561102831597,6.66661698956781,0.0,0.0,0.0,0.0,5.833289865871834,2.499981371087929,0.0,0.0,17.4998695976155,21.66650521609538
164,Ciaran Clark,Newcastle,5.70508569299553,12.361019001490314,1.6666542473919526,41.66635618479881,27.499795081967218,0.0,3.333308494783905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,Martín Montoya,Brighton,5.705085692995529,6.180509500745156,29.166449329359168,0.0,3.333308494783905,1.6666542473919526,16.666542473919524,8.333271236959762,0.0,1.6666542473919526,0.0,1.6666542473919526,8.333271236959762,1.6666542473919526,1.6666542473919526
166,Wilfred Ndidi,Leicester,5.640983606557378,6.111065573770492,14.999888226527572,4.166635618479881,0.8333271236959763,6.66661698956781,0.0,0.0,14.166561102831597,0.8333271236959763,13.33323397913562,1.6666542473919526,0.0,14.166561102831597,2.499981371087929
167,Steve Cook,Bournemouth,5.576881520119226,5.576881520119226,32.499757824143074,8.333271236959762,0.0,18.333196721311477,3.333308494783905,3.333308494783905,0.0,0.0,3.333308494783905,0.0,0.0,0.0,3.333308494783905
168,Fabián Balbuena,West Ham,5.576881520119225,14.499891952309985,0.0,1.6666542473919526,67.49949701937408,3.333308494783905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,Maximillian Aarons,Norwich,5.512779433681073,6.515102967077632,0.0,6.66661698956781,0.0,3.333308494783905,3.333308494783905,16.666542473919524,8.333271236959762,0.0,0.0,16.666542473919524,1.6666542473919526,14.999888226527572,0.0
170,Ricardo Domingos Barbosa Pereira,Leicester,5.4486773472429215,5.4486773472429215,0.0,8.333271236959762,3.333308494783905,3.333308494783905,13.33323397913562,0.0,7.499944113263786,19.99985096870343,3.333308494783905,1.6666542473919526,0.0,2.499981371087929,7.499944113263786
171,Benjamin Chilwell,Leicester,5.320473174366618,6.287831933342367,5.833289865871834,3.333308494783905,7.499944113263786,19.166523845007454,6.66661698956781,3.333308494783905,6.66661698956781,1.6666542473919526,7.499944113263786,0.0,0.0,0.0,7.499944113263786
172,Angelo Ogbonna,West Ham,5.320473174366618,7.68512791852956,15.833215350223549,0.0,0.0,0.0,30.83310357675112,3.333308494783905,0.0,0.0,0.0,1.6666542473919526,17.4998695976155,0.0,0.0
173,Federico Fernández,Newcastle,5.192269001490313,9.642785288482012,30.83310357675112,19.166523845007454,15.833215350223549,1.6666542473919526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,Mark Noble,West Ham,5.128166915052162,6.0605608996071005,0.0,0.0,1.6666542473919526,3.333308494783905,0.0,4.166635618479881,4.999962742175858,5.833289865871834,25.833140834575264,3.333308494783905,17.4998695976155,0.0,0.0
175,Joseph Willock,Arsenal,5.0640648286140095,6.583284277198213,14.166561102831597,0.0,0.0,0.0,4.999962742175858,3.333308494783905,3.333308494783905,9.999925484351715,4.999962742175858,0.0,0.0,18.333196721311477,6.66661698956781
176,Johann Berg Gudmundsson,Burnley,5.0640648286140095,16.458210692995532,0.0,0.0,0.0,0.0,0.0,27.499795081967218,0.0,0.0,0.0,0.0,16.666542473919524,3.333308494783905,18.333196721311477
177,Fabian Schär,Newcastle,4.999962742175858,7.222168405365128,0.0,0.0,0.0,0.0,0.0,9.999925484351715,1.6666542473919526,4.166635618479881,8.333271236959762,19.166523845007454,3.333308494783905,14.166561102831597,4.166635618479881
178,Maya Yoshida,Southampton,4.935860655737705,9.166598360655739,0.0,0.0,0.0,1.6666542473919526,1.6666542473919526,7.499944113263786,20.833178092399404,0.0,1.6666542473919526,0.0,0.0,30.83310357675112,0.0
179,Moussa Sissoko,Spurs,4.871758569299553,4.871758569299553,0.0,3.333308494783905,0.0,0.0,0.8333271236959763,3.333308494783905,0.0,0.0,0.0,8.333271236959762,4.999962742175858,0.0,42.49968330849479
180,N'Golo Kanté,Chelsea,4.807656482861401,10.416589046199702,30.83310357675112,2.499981371087929,0.0,0.0,0.0,5.833289865871834,0.0,8.333271236959762,0.0,0.0,0.0,14.999888226527572,0.0
181,Bamidele Alli,Spurs,4.743554396423249,10.277701192250374,3.333308494783905,0.0,14.166561102831597,10.83325260804769,33.33308494783905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,Danny Welbeck,Watford,4.615350223546946,11.999910581222057,0.0,0.0,0.0,0.0,0.0,17.4998695976155,40.833029061102835,0.0,0.0,0.0,1.6666542473919526,0.0,0.0
183,Dale Stephens,Brighton,4.615350223546946,4.615350223546946,0.0,0.0,0.8333271236959763,0.0,8.333271236959762,6.66661698956781,5.833289865871834,7.499944113263786,14.999888226527572,3.333308494783905,0.0,12.499906855439642,0.0
184,Chris Mepham,Bournemouth,4.615350223546946,14.999888226527574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666542473919526,1.6666542473919526,0.0,56.66624441132639
185,Mateo Kovacic,Chelsea,4.615350223546945,4.615350223546945,0.0,8.333271236959762,14.999888226527572,6.66661698956781,0.0,0.0,0.0,6.66661698956781,0.0,6.66661698956781,16.666542473919524,0.0,0.0
186,Isaac Hayden,Newcastle,4.551248137108794,5.916622578241432,14.166561102831597,0.0,0.0,0.0,0.0,0.0,0.8333271236959763,0.0,6.66661698956781,22.499832339791357,6.66661698956781,8.333271236959762,0.0
187,Rodrigo Hernandez,Man City,4.551248137108794,5.378747798401301,0.0,1.6666542473919526,0.0,0.0,1.6666542473919526,3.333308494783905,0.0,6.66661698956781,21.66650521609538,3.333308494783905,14.999888226527572,5.833289865871834,0.0
188,Sokratis Papastathopoulos,Arsenal,4.551248137108793,4.930518815201192,29.999776453055144,0.0,3.333308494783905,15.833215350223549,1.6666542473919526,0.0,0.0,6.66661698956781,0.0,0.0,0.0,1.6666542473919526,0.0
189,Tom Trybull,Norwich,4.487146050670642,7.291612332339793,17.4998695976155,14.999888226527572,18.333196721311477,0.0,0.8333271236959763,0.0,0.0,0.0,0.0,0.0,0.0,3.333308494783905,3.333308494783905
190,Jesse Lingard,Man Utd,4.487146050670641,5.8332898658718335,9.999925484351715,14.999888226527572,1.6666542473919526,0.8333271236959763,0.0,0.0,1.6666542473919526,14.999888226527572,0.0,10.83325260804769,0.0,1.6666542473919526,1.6666542473919526
191,Adam Smith,Bournemouth,4.42304396423249,6.388841281669152,0.0,0.0,3.333308494783905,0.0,1.6666542473919526,0.0,0.0,0.0,0.0,18.333196721311477,27.499795081967218,3.333308494783905,3.333308494783905
192,Scott Dann,Crystal Palace,4.423043964232489,19.166523845007454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666542473919526,55.83291728763041
193,Demarai Gray,Leicester,4.358941877794337,6.296249379036265,1.6666542473919526,23.333159463487338,1.6666542473919526,1.6666542473919526,0.0,0.0,0.0,0.0,9.999925484351715,18.333196721311477,0.0,0.0,0.0
194,Paul Pogba,Man Utd,4.2948397913561855,11.166583457526084,0.0,0.0,0.0,0.0,0.0,0.0,7.499944113263786,0.0,0.0,1.6666542473919526,19.166523845007454,22.499832339791357,4.999962742175858
195,Reiss Nelson,Arsenal,4.2948397913561855,13.958229321907602,0.0,0.0,0.0,0.0,0.0,0.0,5.833289865871834,0.0,15.833215350223549,0.0,0.0,30.83310357675112,3.333308494783905
196,Brandon Williams,Man Utd,4.28568235043645,7.499944113263787,14.166561102831597,15.833215350223549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,Adam Webster,Brighton,4.166635618479882,6.018473671137607,1.6666542473919526,0.0,0.0,0.0,40.833029061102835,1.6666542473919526,4.999962742175858,3.333308494783905,0.0,1.6666542473919526,0.0,0.0,0.0
198,Jamaal Lascelles,Newcastle,4.166635618479882,4.5138552533532055,0.0,0.0,0.0,30.83310357675112,0.0,0.0,0.0,1.6666542473919526,0.0,3.333308494783905,3.333308494783905,14.999888226527572,0.0
199,Frederico Rodrigues de Paula Santos,Man Utd,4.102533532041729,5.92588176850472,0.0,6.66661698956781,19.99985096870343,14.999888226527572,6.66661698956781,0.8333271236959763,0.8333271236959763,1.6666542473919526,1.6666542473919526,0.0,0.0,0.0,0.0
200,Billy Sharp,Sheffield Utd,4.102533532041729,6.66661698956781,0.0,0.0,14.166561102831597,0.0,1.6666542473919526,1.6666542473919526,0.0,0.0,3.333308494783905,0.0,3.333308494783905,0.0,29.166449329359168
201,Andros Townsend,Crystal Palace,4.102533532041729,4.84844871968568,19.166523845007454,1.6666542473919526,0.0,3.333308494783905,0.0,0.0,14.166561102831597,0.0,3.333308494783905,0.0,0.0,11.666579731743669,0.0
202,César Azpilicueta,Chelsea,4.038431445603577,4.374967399403876,1.6666542473919526,0.0,6.66661698956781,3.333308494783905,3.333308494783905,0.0,3.333308494783905,4.999962742175858,3.333308494783905,3.333308494783905,15.833215350223549,4.999962742175858,1.6666542473919526
203,Serge Aurier,Spurs,4.038431445603577,6.562451099105813,0.0,9.166598360655739,0.0,0.0,16.666542473919524,0.0,0.0,8.333271236959762,18.333196721311477,0.0,0.0,0.0,0.0
204,Çaglar Söyüncü,Leicester,3.9743293591654254,3.9743293591654254,0.0,0.0,30.83310357675112,0.0,8.333271236959762,0.0,0.0,0.0,4.999962742175858,2.499981371087929,1.6666542473919526,1.6666542473919526,1.6666542473919526
205,Arnaut Danjuma Groeneveld,Bournemouth,3.9743293591654245,8.61104694485842,3.333308494783905,3.333308494783905,0.0,17.4998695976155,21.66650521609538,5.833289865871834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,João Pedro Cavaco Cancelo,Man City,3.9102272727272736,8.472159090909093,4.999962742175858,0.0,0.0,7.499944113263786,24.166486587183314,14.166561102831597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,Sam Byram,Norwich,3.8461251862891217,9.999925484351717,28.333122205663194,0.0,0.0,1.6666542473919526,0.0,0.0,0.0,4.999962742175858,14.999888226527572,0.0,0.0,0.0,0.0
208,José Holebas,Watford,3.8461251862891213,4.999962742175858,17.4998695976155,6.66661698956781,0.0,0.0,1.6666542473919526,0.0,14.999888226527572,0.0,9.166598360655739,0.0,0.0,0.0,0.0
209,Dan Burn,Brighton,3.7820230998509694,3.7820230998509694,0.0,0.0,0.0,0.0,0.0,6.66661698956781,24.166486587183314,0.0,1.6666542473919526,0.0,1.6666542473919526,14.166561102831597,0.8333271236959763
210,Divock Origi,Liverpool,3.7820230998509694,4.91663002980626,0.0,0.0,9.999925484351715,0.0,9.999925484351715,0.0,6.66661698956781,0.0,3.333308494783905,1.6666542473919526,0.0,0.0,17.4998695976155
211,Max Meyer,Crystal Palace,3.653818926974665,11.87491151266766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666542473919526,45.83299180327869
212,Ismaïla Sarr,Watford,3.589716840536513,7.777719821162445,14.999888226527572,0.0,0.0,0.0,0.0,1.6666542473919526,8.333271236959762,0.0,14.999888226527572,0.0,6.66661698956781,0.0,0.0
213,Kurt Zouma,Chelsea,3.589716840536513,3.8888599105812225,0.0,0.0,0.0,0.0,14.166561102831597,3.333308494783905,0.0,0.0,3.333308494783905,3.333308494783905,0.0,15.833215350223549,6.66661698956781
214,Moritz Leitner,Norwich,3.397410581222057,4.907370839542971,0.0,0.0,0.0,0.0,2.499981371087929,20.833178092399404,8.333271236959762,2.499981371087929,0.0,1.6666542473919526,1.6666542473919526,3.333308494783905,3.333308494783905
215,Shane Duffy,Brighton,3.333308494783905,5.416626304023846,9.166598360655739,5.833289865871834,17.4998695976155,0.0,0.0,0.0,0.0,0.0,1.6666542473919526,0.0,4.999962742175858,2.499981371087929,1.6666542473919526
216,Juan Mata,Man Utd,3.3333084947839047,6.190430061741537,0.0,0.0,0.0,0.0,0.0,3.333308494783905,0.0,14.166561102831597,19.166523845007454,6.66661698956781,0.0,0.0,0.0
217,Phil Foden,Man City,3.3333084947839047,8.666602086438152,8.333271236959762,0.0,0.0,33.33308494783905,1.6666542473919526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,Pedro Lomba Neto,Wolves,3.2692064083457533,5.312460413561849,0.0,4.999962742175858,6.66661698956781,6.66661698956781,0.0,0.0,17.4998695976155,0.0,0.0,0.0,4.999962742175858,1.6666542473919526,0.0
219,Oliver Norwood,Sheffield Utd,3.205104321907601,3.205104321907601,6.66661698956781,7.499944113263786,0.0,0.0,0.8333271236959763,1.6666542473919526,5.833289865871834,0.0,0.0,5.833289865871834,6.66661698956781,6.66661698956781,0.0
220,Dejan Lovren,Liverpool,3.205104321907601,8.333271236959764,3.333308494783905,9.166598360655739,8.333271236959762,15.833215350223549,0.0,4.999962742175858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,Jamal Lewis,Norwich,3.1410022354694496,3.4027524217585703,0.0,10.83325260804769,1.6666542473919526,0.8333271236959763,1.6666542473919526,9.166598360655739,1.6666542473919526,3.333308494783905,0.0,6.66661698956781,1.6666542473919526,3.333308494783905,0.0
222,Antonio Rüdiger,Chelsea,3.1410022354694487,40.833029061102835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.833029061102835,0.0,0.0,0.0,0.0
223,Adam Lallana,Liverpool,3.1410022354694487,8.166605812220567,0.0,0.0,11.666579731743669,0.0,29.166449329359168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,Oleksandr Zinchenko,Man City,3.076900149031297,5.714243133915266,0.0,0.0,0.0,0.0,0.0,13.33323397913562,0.0,0.0,13.33323397913562,0.8333271236959763,0.0,11.666579731743669,0.8333271236959763
225,Troy Deeney,Watford,3.076900149031297,13.33323397913562,1.6666542473919526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.83310357675112,7.499944113263786
226,Glenn Murray,Brighton,3.0127980625931454,3.916637481371089,1.6666542473919526,0.0,0.0,0.0,0.0,0.0,0.8333271236959763,0.0,23.333159463487338,0.0,3.333308494783905,6.66661698956781,3.333308494783905
227,Dennis Praet,Leicester,3.0127980625931454,4.3518194237456544,0.0,14.999888226527572,0.0,0.0,0.0,0.8333271236959763,16.666542473919524,0.0,0.0,0.0,6.66661698956781,0.0,0.0
228,Yan Valery,Southampton,3.0127980625931454,5.595196401958698,0.0,0.0,0.0,14.166561102831597,0.0,1.6666542473919526,0.0,0.0,0.0,0.0,0.0,18.333196721311477,4.999962742175858
229,Ashley Westwood,Burnley,3.0127980625931445,3.0127980625931445,0.0,0.0,0.0,16.666542473919524,6.66661698956781,0.0,0.0,8.333271236959762,3.333308494783905,0.0,0.8333271236959763,3.333308494783905,0.0
230,João Filipe Iria Santos Moutinho,Wolves,3.0127980625931445,3.0127980625931445,6.66661698956781,3.333308494783905,22.499832339791357,5.833289865871834,0.8333271236959763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,Michael Keane,Everton,2.9486959761549936,3.484822517274083,0.0,0.0,0.0,0.0,17.4998695976155,9.166598360655739,1.6666542473919526,1.6666542473919526,0.0,3.333308494783905,4.999962742175858,0.0,0.0
232,Henrikh Mkhitaryan,Arsenal,2.948695976154993,12.777682563338303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99985096870343,0.0,0.0,18.333196721311477
233,Ryan Fredericks,West Ham,2.948695976154993,3.1944206408345757,1.6666542473919526,1.6666542473919526,0.0,0.0,0.0,1.6666542473919526,11.666579731743669,4.999962742175858,3.333308494783905,8.333271236959762,3.333308494783905,1.6666542473919526,0.0
234,Granit Xhaka,Arsenal,2.948695976154993,4.259227521112767,0.0,0.0,0.0,3.333308494783905,10.83325260804769,3.333308494783905,3.333308494783905,3.333308494783905,2.499981371087929,7.499944113263786,0.0,0.0,4.166635618479881
235,Keinan Davis,Aston Villa,2.948695976154993,6.388841281669151,0.0,0.0,0.0,20.833178092399404,14.166561102831597,0.0,0.0,0.0,3.333308494783905,0.0,0.0,0.0,0.0
236,Daryl Janmaat,Watford,2.948695976154993,4.7916309612518635,0.0,5.833289865871834,3.333308494783905,3.333308494783905,16.666542473919524,0.0,0.0,0.0,0.8333271236959763,8.333271236959762,0.0,0.0,0.0
237,Sead Kolasinac,Arsenal,2.8845938897168404,3.7499720566318926,0.0,9.999925484351715,0.0,0.0,8.333271236959762,0.0,0.0,8.333271236959762,0.0,10.83325260804769,0.0,0.0,0.0
238,Paul Dummett,Newcastle,2.820491803278689,3.6666393442622955,1.6666542473919526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.499944113263786,0.0,27.499795081967218,0.0
239,Christian Atsu,Newcastle,2.756389716840537,3.2575514835388164,8.333271236959762,0.0,0.0,0.0,0.0,0.0,3.333308494783905,4.999962742175858,1.6666542473919526,15.833215350223549,1.6666542473919526,0.0,0.0
