,Name,Team,Threat per fixture adj,Threat per game adj,Threat GW13adj,Threat GW12adj,Threat GW11adj,Threat GW10adj,Threat GW9adj,Threat GW8adj,Threat GW7adj,Threat GW6adj,Threat GW5adj,Threat GW4adj,Threat GW3adj,Threat GW2adj,Threat GW1adj
240,Hamza Choudhury,Leicester,2.756389716840537,4.479133289865873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4998695976155,1.6666542473919526,1.6666542473919526,8.333271236959762,6.66661698956781
241,John Stones,Man City,2.692287630402385,4.999962742175858,3.333308494783905,3.333308494783905,9.166598360655739,17.4998695976155,0.0,0.0,0.0,0.0,1.6666542473919526,0.0,0.0,0.0,0.0
242,Sean Longstaff,Newcastle,2.692287630402385,4.374967399403875,0.0,0.0,0.0,8.333271236959762,0.0,5.833289865871834,0.0,0.0,0.0,6.66661698956781,14.166561102831597,0.0,0.0
243,Jorge Luiz Frello Filho,Chelsea,2.692287630402385,2.9166449329359168,0.0,0.0,0.0,0.0,0.0,0.0,14.999888226527572,0.8333271236959763,0.0,3.333308494783905,8.333271236959762,0.8333271236959763,6.66661698956781
244,Josip Drmic,Norwich,2.692287630402385,4.374967399403875,0.0,0.0,1.6666542473919526,0.0,0.0,15.833215350223549,8.333271236959762,1.6666542473919526,0.0,5.833289865871834,0.0,0.0,1.6666542473919526
245,Oriol Romeu Vidal,Southampton,2.628185543964233,2.8472010059612525,0.0,1.6666542473919526,0.0,0.0,1.6666542473919526,14.999888226527572,0.0,0.0,0.0,6.66661698956781,0.0,0.0,9.166598360655739
246,Fabio Henrique Tavares,Liverpool,2.628185543964233,2.8472010059612525,0.0,12.499906855439642,0.0,6.66661698956781,0.0,0.0,6.66661698956781,0.0,0.0,0.8333271236959763,1.6666542473919526,0.0,5.833289865871834
247,Etienne Capoue,Watford,2.6281855439642325,4.270801508941878,16.666542473919524,0.8333271236959763,0.0,0.0,0.0,0.0,6.66661698956781,0.0,0.0,0.0,0.8333271236959763,8.333271236959762,0.8333271236959763
248,Davinson Sánchez,Spurs,2.564083457526081,3.7036761053154503,14.166561102831597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666542473919526,0.0,0.0,17.4998695976155
249,Benjamin Mendy,Man City,2.5640834575260807,8.333271236959762,0.0,0.0,0.0,33.33308494783905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,Javier Hernández Balcázar,West Ham,2.499981371087929,16.249878912071537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4998695976155,14.999888226527572
251,DeAndre Yedlin,Newcastle,2.499981371087929,4.642822546306154,0.0,29.166449329359168,0.0,0.0,0.0,3.333308494783905,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,James Milner,Liverpool,2.499981371087929,3.2499757824143076,0.0,0.0,0.0,0.0,0.0,18.333196721311477,0.0,0.0,0.0,0.0,0.0,14.166561102831597,0.0
253,Fikayo Tomori,Chelsea,2.499981371087929,3.2499757824143076,3.333308494783905,0.0,0.0,0.0,4.999962742175858,0.0,0.0,18.333196721311477,5.833289865871834,0.0,0.0,0.0,0.0
254,Declan Rice,West Ham,2.499981371087929,2.499981371087929,0.0,0.0,0.8333271236959763,7.499944113263786,1.6666542473919526,0.0,5.833289865871834,0.0,14.999888226527572,0.8333271236959763,0.0,0.8333271236959763,0.0
255,John Egan,Sheffield Utd,2.435879284649777,2.6388692250372583,0.0,0.0,1.6666542473919526,0.0,14.999888226527572,6.66661698956781,1.6666542473919526,0.0,1.6666542473919526,0.0,3.333308494783905,0.0,1.6666542473919526
256,Chris Basham,Sheffield Utd,2.371777198211625,2.371777198211625,1.6666542473919526,0.0,1.6666542473919526,0.0,0.0,4.999962742175858,0.0,3.333308494783905,6.66661698956781,2.499981371087929,3.333308494783905,4.999962742175858,1.6666542473919526
257,Stuart Armstrong,Southampton,2.371777198211625,3.0833103576751126,1.6666542473919526,0.0,5.833289865871834,1.6666542473919526,0.0,0.0,5.833289865871834,0.0,0.0,1.6666542473919526,14.166561102831597,0.0,0.0
258,Diego Rico,Bournemouth,2.371777198211625,3.0833103576751126,0.0,0.0,0.0,19.166523845007454,2.499981371087929,0.0,0.0,6.66661698956781,0.0,0.0,0.0,0.0,2.499981371087929
259,Mesut Özil,Arsenal,2.3717771982116247,7.70827589418778,20.833178092399404,1.6666542473919526,6.66661698956781,0.0,0.0,0.0,0.0,0.0,1.6666542473919526,0.0,0.0,0.0,0.0
260,Danny Rose,Spurs,2.307675111773473,2.9999776453055147,0.0,0.0,0.0,3.333308494783905,4.999962742175858,0.0,0.0,4.999962742175858,4.999962742175858,6.66661698956781,3.333308494783905,0.0,1.6666542473919526
261,Joel Matip,Liverpool,2.2435730253353205,4.166635618479881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333308494783905,6.66661698956781,0.0,15.833215350223549,3.333308494783905,0.0
262,Harry Winks,Spurs,2.1794709388971687,2.3610935171385994,0.0,5.833289865871834,0.0,0.0,0.0,0.0,6.66661698956781,0.0,13.33323397913562,0.0,1.6666542473919526,0.0,0.8333271236959763
263,Frédéric Guilbert,Aston Villa,2.115368852459017,2.499981371087929,1.6666542473919526,0.0,0.0,0.0,1.6666542473919526,0.0,0.0,0.0,14.166561102831597,7.499944113263786,2.499981371087929,0.0,0.0
264,Nemanja Matic,Man Utd,2.0512667660208646,8.88882265275708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.166598360655739,0.0,17.4998695976155,0.0,0.0,0.0
265,Francisco Femenía Far,Watford,1.9871646795827127,2.8703489816194736,4.999962742175858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.499944113263786,0.8333271236959763,0.0,6.66661698956781,5.833289865871834
266,Ainsley Maitland-Niles,Arsenal,1.9871646795827127,4.30552347242921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66661698956781,3.333308494783905,9.999925484351715,0.0,5.833289865871834,0.0
267,Kieran Tierney,Arsenal,1.9871646795827123,8.61104694485842,18.333196721311477,0.0,3.333308494783905,4.166635618479881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,Emil Krafth,Newcastle,1.9230625931445606,4.166635618479881,0.0,0.0,0.0,0.0,0.0,0.0,1.6666542473919526,0.0,18.333196721311477,1.6666542473919526,0.0,3.333308494783905,0.0
269,Jürgen Locadia,Brighton,1.9230625931445606,12.499906855439644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.166598360655739,0.0,15.833215350223549
270,Jefferson Lerma,Bournemouth,1.9230625931445606,2.2727103373526627,0.0,0.0,7.499944113263786,7.499944113263786,0.0,1.6666542473919526,0.0,0.0,0.0,0.8333271236959763,0.0,0.0,7.499944113263786
271,Michael Obafemi,Southampton,1.9230625931445606,4.999962742175858,21.66650521609538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333308494783905
272,Joel Ward,Crystal Palace,1.9230625931445606,1.9230625931445606,0.0,0.0,5.833289865871834,0.0,0.0,1.6666542473919526,0.0,0.8333271236959763,14.999888226527572,1.6666542473919526,0.0,0.0,0.0
273,Aaron Wan-Bissaka,Man Utd,1.8589605067064088,2.196953326107574,0.0,4.999962742175858,0.0,0.0,1.6666542473919526,0.0,0.0,1.6666542473919526,0.0,8.333271236959762,1.6666542473919526,4.166635618479881,1.6666542473919526
274,Andy Carroll,Newcastle,1.8589605067064088,3.4523552267404733,14.166561102831597,0.0,1.6666542473919526,0.0,0.0,3.333308494783905,1.6666542473919526,3.333308494783905,0.0,0.0,0.0,0.0,0.0
275,Eric Dier,Spurs,1.8589605067064086,6.041621646795828,8.333271236959762,1.6666542473919526,0.0,0.0,0.0,0.0,14.166561102831597,0.0,0.0,0.0,0.0,0.0,0.0
276,Marc Albrighton,Leicester,1.8589605067064083,4.0277477645305515,0.0,0.0,0.0,9.166598360655739,0.0,0.0,1.6666542473919526,0.0,0.0,4.166635618479881,0.0,0.0,9.166598360655739
277,Djibril Sidibé,Everton,1.7948584202682567,3.888859910581223,0.0,18.333196721311477,1.6666542473919526,0.0,1.6666542473919526,1.6666542473919526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,Cédric Soares,Southampton,1.7948584202682565,4.666631892697467,9.999925484351715,1.6666542473919526,0.0,0.0,0.0,0.0,0.0,6.66661698956781,4.999962742175858,0.0,0.0,0.0,0.0
279,Mario Vrancic,Norwich,1.7948584202682565,7.777719821162445,0.0,6.66661698956781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666542473919526,14.999888226527572,0.0
280,Neil Taylor,Aston Villa,1.7307563338301046,2.81247904247392,0.0,0.8333271236959763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666542473919526,19.99985096870343,0.0
281,Matt Targett,Aston Villa,1.6666542473919526,3.095215030870769,1.6666542473919526,0.0,0.0,0.0,16.666542473919524,1.6666542473919526,1.6666542473919526,0.0,0.0,0.0,0.0,0.0,0.0
282,José Ángel Esmorís Tasende,Man City,1.6666542473919526,5.416626304023846,0.0,19.99985096870343,0.0,0.0,0.0,0.0,0.0,1.6666542473919526,0.0,0.0,0.0,0.0,0.0
283,Morgan Schneiderlin,Everton,1.6025521609538005,2.604147261549926,16.666542473919524,0.8333271236959763,0.0,0.0,0.0,0.0,0.0,2.499981371087929,0.0,0.0,0.8333271236959763,0.0,0.0
284,Ryan Bertrand,Southampton,1.6025521609538005,2.604147261549926,3.333308494783905,0.0,0.0,0.0,4.999962742175858,0.0,1.6666542473919526,3.333308494783905,0.0,0.0,0.0,1.6666542473919526,5.833289865871834
285,Olivier Giroud,Chelsea,1.6025521609538005,5.208294523099852,0.0,0.0,0.0,3.333308494783905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4998695976155,0.0
286,Craig Cathcart,Watford,1.5384500745156482,1.8181682698821298,14.999888226527572,1.6666542473919526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333308494783905,0.0,0.0
287,Adrian Mariappa,Watford,1.4102459016393445,4.583299180327869,14.999888226527572,0.0,3.333308494783905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,Grant Hanley,Norwich,1.3461438152011924,5.8332898658718335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.166561102831597,3.333308494783905,0.0
289,José Ignacio Peleteiro Romallo,Aston Villa,1.3461438152011924,3.4999739195231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66661698956781,3.333308494783905,1.6666542473919526,5.833289865871834,0.0
290,Florin Andone,Brighton,1.3461438152011924,5.8332898658718335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666542473919526,1.6666542473919526,14.166561102831597
291,Gabriel Teodoro Martinelli Silva,Arsenal,1.2820417287630406,3.3333084947839056,1.6666542473919526,0.0,3.333308494783905,0.0,0.0,11.666579731743669,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,Bjorn Engels,Aston Villa,1.2179396423248885,1.4393832136566864,0.0,0.0,0.0,0.0,3.333308494783905,3.333308494783905,0.0,0.0,0.0,0.0,1.6666542473919526,7.499944113263786,0.0
293,Andreas Christensen,Chelsea,1.2179396423248885,2.6388692250372583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.166561102831597,0.0,1.6666542473919526
294,Dennis Srbeny,Norwich,1.2179396423248885,2.6388692250372583,14.166561102831597,0.0,1.6666542473919526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,Jack Stacey,Bournemouth,1.2179396423248885,3.9583038375558877,0.0,0.0,0.0,0.0,0.0,14.166561102831597,1.6666542473919526,0.0,0.0,0.0,0.0,0.0,0.0
296,Aymeric Laporte,Man City,1.2179396423248885,3.9583038375558877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666542473919526,14.166561102831597,0.0
297,Dean Henderson,Sheffield Utd,1.1538375558867364,1.2499906855439644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.999888226527572,0.0,0.0,0.0,0.0
298,Simon Francis,Bournemouth,1.1538375558867364,3.749972056631893,0.0,14.999888226527572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,Marvelous Nakamba,Aston Villa,1.1538375558867364,1.8749860283159467,0.0,7.499944113263786,0.0,1.6666542473919526,0.0,0.0,0.0,5.833289865871834,0.0,0.0,0.0,0.0,0.0
300,Lewis Cook,Bournemouth,1.1538375558867364,2.1428411752182246,6.66661698956781,8.333271236959762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,Ashley Young,Man Utd,1.1538375558867364,1.6666542473919526,0.0,0.0,1.6666542473919526,0.0,0.0,3.333308494783905,1.6666542473919526,0.0,0.0,2.499981371087929,5.833289865871834,0.0,0.0
302,Robbie Brady,Burnley,1.1538375558867364,2.499981371087929,0.0,1.6666542473919526,6.66661698956781,0.0,6.66661698956781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,Kyle Walker-Peters,Spurs,1.1538375558867364,4.999962742175858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333308494783905,0.0,11.666579731743669
304,Georges-Kévin Nkoudou,Spurs,1.1538375558867364,14.999888226527572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.999888226527572
305,Tyrone Mings,Aston Villa,1.1538375558867364,1.1538375558867364,0.0,3.333308494783905,0.0,0.0,0.0,1.6666542473919526,0.0,3.333308494783905,1.6666542473919526,0.0,3.333308494783905,1.6666542473919526,0.0
306,Isaac Success Ajayi,Watford,1.0897354694485843,7.083280551415799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.166561102831597,0.0,0.0,0.0
307,Ben Foster,Watford,1.0897354694485843,1.0897354694485843,0.0,0.0,14.166561102831597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,Luke Freeman,Sheffield Utd,1.0897354694485843,2.3610935171385994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.499981371087929,3.333308494783905,8.333271236959762,0.0
309,Ezri Konsa Ngoyo,Aston Villa,1.0897354694485843,4.722187034277199,14.166561102831597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,Nathaniel Chalobah,Watford,1.0256333830104323,3.333308494783905,0.0,0.0,8.333271236959762,0.0,0.0,0.0,0.0,0.0,0.0,4.999962742175858,0.0,0.0,0.0
311,Phil Bardsley,Burnley,1.0256333830104323,6.666616989567809,0.8333271236959763,12.499906855439642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,Ibrahim Amadou,Norwich,1.0256333830104323,1.6666542473919526,0.0,0.0,0.0,0.0,3.333308494783905,9.999925484351715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,Ben Godfrey,Norwich,1.0256333830104323,1.0256333830104323,0.0,1.6666542473919526,0.0,0.0,0.0,0.8333271236959763,0.0,0.0,0.0,0.0,4.999962742175858,0.0,5.833289865871834
314,Giovani Lo Celso,Spurs,1.0256333830104323,2.22220566318927,0.0,10.83325260804769,0.0,1.6666542473919526,0.0,0.0,0.0,0.0,0.0,0.0,0.8333271236959763,0.0,0.0
315,Matthew Lowton,Burnley,0.9615312965722805,1.1363551686763316,0.0,0.0,0.0,1.6666542473919526,1.6666542473919526,1.6666542473919526,1.6666542473919526,1.6666542473919526,1.6666542473919526,0.0,0.0,0.8333271236959763,1.6666542473919526
316,Matej Vydra,Burnley,0.9615312965722803,3.124976713859911,0.0,0.0,0.0,9.166598360655739,1.6666542473919526,0.0,0.0,0.0,1.6666542473919526,0.0,0.0,0.0,0.0
317,Matthew Longstaff,Newcastle,0.9259190263288626,2.7777570789865877,0.0,0.0,0.0,1.6666542473919526,0.0,6.66661698956781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,James McCarthy,Crystal Palace,0.8974292101341284,1.2962866368604076,0.0,5.833289865871834,0.0,0.0,0.0,5.833289865871834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,Willy Boly,Wolves,0.8974292101341284,1.4583224664679586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66661698956781,0.0,1.6666542473919526,3.333308494783905
320,Arthur Masuaku,West Ham,0.8974292101341282,2.3333159463487334,0.0,0.0,0.0,0.0,1.6666542473919526,0.0,0.0,0.0,7.499944113263786,1.6666542473919526,0.8333271236959763,0.0,0.0
321,Ryan Bennett,Wolves,0.8974292101341282,1.6666542473919523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333308494783905,1.6666542473919526,6.66661698956781
322,André Filipe Tavares Gomes,Everton,0.8333271236959763,1.3541565760059615,0.0,0.0,4.999962742175858,0.0,1.6666542473919526,0.0,0.0,0.0,0.0,1.6666542473919526,2.499981371087929,0.0,0.0
323,Aaron Mooy,Brighton,0.7692250372578242,1.4285607834788165,1.6666542473919526,0.0,0.0,0.0,0.0,0.8333271236959763,0.0,7.499944113263786,0.0,0.0,0.0,0.0,0.0
324,Matt Ritchie,Newcastle,0.7692250372578242,3.333308494783905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.999925484351715,0.0
325,Morgan Gibbs-White,Wolves,0.7692250372578242,3.333308494783905,0.0,0.0,0.0,0.0,0.0,0.0,3.333308494783905,0.0,0.0,0.0,6.66661698956781,0.0,0.0
326,Nacho Monreal,Arsenal,0.7692250372578242,3.333308494783905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333308494783905,3.333308494783905,3.333308494783905
327,Mason Holgate,Everton,0.7692250372578242,1.6666542473919526,0.8333271236959763,9.166598360655739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,Ben Davies,Spurs,0.7692250372578242,1.6666542473919526,0.0,1.6666542473919526,1.6666542473919526,0.0,0.0,1.6666542473919526,0.0,0.0,1.6666542473919526,0.0,3.333308494783905,0.0,0.0
329,James Tomkins,Crystal Palace,0.7692250372578242,1.999985096870343,3.333308494783905,3.333308494783905,0.0,3.333308494783905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,Rúben Gonçalo Silva Nascimento Vinagre,Wolves,0.7692250372578242,1.999985096870343,0.0,0.0,1.6666542473919526,0.0,0.0,4.999962742175858,0.0,0.0,0.0,3.333308494783905,0.0,0.0,0.0
331,Yoshinori Muto,Newcastle,0.7692250372578241,1.9999850968703428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333271236959762,0.0,1.6666542473919526,0.0
332,Erik Pieters,Burnley,0.7051229508196724,0.8333271236959764,0.0,0.0,0.0,5.833289865871834,0.0,0.8333271236959763,0.0,0.0,0.0,0.0,0.8333271236959763,0.8333271236959763,0.8333271236959763
333,Luke Shaw,Man Utd,0.6410208643815203,2.7777570789865877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.999962742175858,1.6666542473919526,1.6666542473919526
334,Christian Kabasele,Watford,0.6410208643815203,1.1904673195656805,0.0,0.0,0.0,0.0,0.0,1.6666542473919526,0.0,0.0,6.66661698956781,0.0,0.0,0.0,0.0
335,Jan Bednarek,Southampton,0.6410208643815202,0.6410208643815202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333271236959762
336,Héctor Bellerín,Arsenal,0.5769187779433682,3.749972056631893,3.333308494783905,4.166635618479881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,Pablo Zabaleta,West Ham,0.5128166915052161,1.3333233979135621,0.0,0.0,1.6666542473919526,4.999962742175858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,Fabian Delph,Everton,0.5128166915052161,0.9523738556525443,0.0,0.0,0.0,0.0,0.0,6.66661698956781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,Martin Kelly,Crystal Palace,0.5128166915052161,0.8333271236959763,0.0,0.0,0.0,0.0,0.0,3.333308494783905,0.0,0.0,0.0,0.0,1.6666542473919526,1.6666542473919526,0.0
340,Sebastian Prödl,Watford,0.5128166915052161,6.66661698956781,0.0,0.0,0.0,0.0,0.0,6.66661698956781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,Xherdan Shaqiri,Liverpool,0.5128166915052161,3.333308494783905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66661698956781,0.0,0.0,0.0
342,Reece James,Chelsea,0.5128166915052161,1.3333233979135621,0.0,0.0,0.0,6.66661698956781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,Aaron Lennon,Burnley,0.5128166915052161,0.8333271236959763,0.0,0.0,0.0,0.0,1.6666542473919526,0.0,0.0,0.0,3.333308494783905,0.0,0.0,1.6666542473919526,0.0
344,Leon Clarke,Sheffield Utd,0.47618692782627214,3.333308494783905,0.0,0.0,0.0,0.0,0.0,0.0,3.333308494783905,0.0,0.0,0.0,0.0,0.0,0.0
345,Ezequiel Schelotto,Brighton,0.47618692782627214,1.111102831594635,0.0,0.0,3.333308494783905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,Yves Bissouma,Brighton,0.4487146050670642,1.4583224664679586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.833289865871834,0.0,0.0,0.0,0.0,0.0
347,Kevin Danso,Southampton,0.41666356184798814,0.8333271236959763,0.0,0.0,0.0,1.6666542473919526,3.333308494783905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,Javier Manquillo,Newcastle,0.3846125186289121,1.2499906855439644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666542473919526,0.0,1.6666542473919526,0.0,0.0,1.6666542473919526
349,Shane Long,Southampton,0.3846125186289121,0.9999925484351715,3.333308494783905,0.0,0.0,0.0,0.0,1.6666542473919526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,Marcos Rojo,Man Utd,0.3846125186289121,1.6666542473919526,0.0,0.0,0.0,0.0,1.6666542473919526,3.333308494783905,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,Albian Ajeti,West Ham,0.3846125186289121,1.2499906855439644,0.0,1.6666542473919526,3.333308494783905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,Gaëtan Bong,Brighton,0.3846125186289121,1.2499906855439644,0.0,0.0,0.0,0.0,0.0,0.0,4.999962742175858,0.0,0.0,0.0,0.0,0.0,0.0
353,Alexander Tettey,Norwich,0.3846125186289121,0.6249953427719822,0.0,4.999962742175858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,Adam Masina,Watford,0.3205104321907601,1.0416589046199702,0.0,0.0,4.166635618479881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,Ravel Morrison,Sheffield Utd,0.25640834575260807,3.333308494783905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333308494783905,0.0,0.0
