,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,total_points,in_dreamteam,id,gameweek,fixture
456,85,0,0,1,0,0,0,0,0,0,0,2,23,14.8,5.8,2.0,2.3,5,False,476,18,"[{'fixture': 172, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 85}, {'identifier': 'clean_sheets', 'points': 1, 'value': 1}, {'identifier': 'bonus', 'points': 2, 'value': 2}]}]"
457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,480,18,"[{'fixture': 175, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,482,18,"[{'fixture': 176, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
459,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,483,18,"[{'fixture': 176, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
460,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,488,18,"[{'fixture': 174, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
461,90,0,0,1,0,0,0,0,0,0,0,0,9,9.8,21.4,4.0,3.5,3,False,489,18,"[{'fixture': 174, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90}, {'identifier': 'clean_sheets', 'points': 1, 'value': 1}]}]"
462,24,0,0,0,0,0,0,0,1,0,0,0,1,1.4,10.3,0.0,1.2,0,False,490,18,"[{'fixture': 174, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 24}, {'identifier': 'yellow_cards', 'points': -1, 'value': 1}]}]"
463,82,0,0,0,3,0,0,0,0,0,0,0,16,14.6,13.5,0.0,2.8,2,False,491,18,"[{'fixture': 171, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 82}]}]"
464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,492,18,"[{'fixture': 172, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
465,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,497,18,"[{'fixture': 174, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
466,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,499,18,"[{'fixture': 176, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
467,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,500,18,"[{'fixture': 176, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
468,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,505,18,"[{'fixture': 172, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
469,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,507,18,"[{'fixture': 177, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
470,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,508,18,"[{'fixture': 171, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
471,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,510,18,"[{'fixture': 176, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
472,90,0,0,0,1,0,0,0,0,0,0,0,12,18.4,32.8,23.0,7.4,2,False,516,18,"[{'fixture': 173, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90}]}]"
473,13,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0.5,0.0,0.1,1,False,517,18,"[{'fixture': 175, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 13}]}]"
474,8,0,0,0,0,0,0,0,0,0,0,0,4,0.4,0.0,0.0,0.0,1,False,522,18,"[{'fixture': 173, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 8}]}]"
475,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,523,18,"[{'fixture': 178, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
476,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,524,18,"[{'fixture': 178, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
477,86,1,1,1,0,0,0,0,0,0,0,2,30,32.4,0.6,41.0,7.4,13,True,525,18,"[{'fixture': 179, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 86}, {'identifier': 'goals_scored', 'points': 5, 'value': 1}, {'identifier': 'assists', 'points': 3, 'value': 1}, {'identifier': 'clean_sheets', 'points': 1, 'value': 1}, {'identifier': 'bonus', 'points': 2, 'value': 2}]}]"
478,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,527,18,"[{'fixture': 178, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
479,13,0,0,0,0,0,0,0,0,0,0,0,8,6.2,15.3,18.0,4.0,1,False,528,18,"[{'fixture': 177, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 13}]}]"
480,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,533,18,"[{'fixture': 178, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
481,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,537,18,"[{'fixture': 173, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
482,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,539,18,"[{'fixture': 176, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
483,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,540,18,"[{'fixture': 176, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
484,90,0,0,1,0,0,0,0,1,0,0,0,8,16.6,2.0,0.0,1.9,2,False,541,18,"[{'fixture': 174, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90}, {'identifier': 'clean_sheets', 'points': 1, 'value': 1}, {'identifier': 'yellow_cards', 'points': -1, 'value': 1}]}]"
485,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,550,18,[]
486,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,557,18,"[{'fixture': 174, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
487,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,560,18,"[{'fixture': 177, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
488,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,563,18,"[{'fixture': 179, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
489,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,564,18,"[{'fixture': 172, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
490,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,565,18,"[{'fixture': 172, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
491,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,566,18,"[{'fixture': 177, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
492,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,567,18,"[{'fixture': 177, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
493,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,568,18,[]
494,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,569,18,[]
495,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,571,18,"[{'fixture': 172, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
496,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,574,18,"[{'fixture': 172, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
497,65,0,0,1,0,0,0,0,0,0,0,0,8,6.4,4.0,0.0,1.0,3,False,576,18,"[{'fixture': 174, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 65}, {'identifier': 'clean_sheets', 'points': 1, 'value': 1}]}]"
498,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,580,18,"[{'fixture': 176, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
499,77,0,0,1,0,0,0,0,0,0,0,0,1,3.4,3.8,54.0,6.1,2,False,11,18,"[{'fixture': 174, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 77}]}]"
500,12,0,0,0,0,0,0,0,0,0,0,0,4,2.0,0.0,0.0,0.2,1,False,12,18,"[{'fixture': 174, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 12}]}]"
501,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,13,18,"[{'fixture': 174, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
502,34,0,0,0,0,0,0,0,1,0,0,0,1,1.2,10.7,6.0,1.8,0,False,26,18,"[{'fixture': 171, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 34}, {'identifier': 'yellow_cards', 'points': -1, 'value': 1}]}]"
503,45,0,0,0,0,0,0,0,0,0,0,0,-2,0.8,4.2,4.0,0.9,1,False,44,18,"[{'fixture': 173, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 45}]}]"
504,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,45,18,"[{'fixture': 173, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
505,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,46,18,"[{'fixture': 173, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
506,45,0,0,0,1,0,0,0,0,0,0,0,1,1.8,5.3,4.0,1.1,1,False,67,18,"[{'fixture': 172, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 45}]}]"
507,90,0,0,0,1,0,0,0,0,0,0,0,3,7.4,4.8,2.0,1.4,2,False,68,18,"[{'fixture': 172, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90}]}]"
508,4,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.3,0.0,0.0,1,False,69,18,"[{'fixture': 172, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 4}]}]"
509,27,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.1,3.0,0.2,1,False,70,18,"[{'fixture': 173, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 27}]}]"
510,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,71,18,"[{'fixture': 172, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
511,74,0,0,1,0,0,0,0,1,0,0,0,-2,0.0,2.3,8.0,1.0,1,False,90,18,"[{'fixture': 172, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 74}, {'identifier': 'yellow_cards', 'points': -1, 'value': 1}]}]"
512,90,0,0,1,0,0,0,0,0,0,0,0,-1,0.0,1.7,2.0,0.0,2,False,91,18,"[{'fixture': 172, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90}]}]"
513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,92,18,"[{'fixture': 172, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
514,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,110,18,"[{'fixture': 178, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
515,90,0,0,0,1,0,0,0,0,0,0,0,7,9.0,12.7,47.0,6.9,2,False,129,18,"[{'fixture': 176, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90}]}]"
516,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,130,18,"[{'fixture': 176, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
517,68,0,0,1,0,0,0,0,0,0,0,0,4,0.0,1.1,11.0,1.1,2,False,146,18,"[{'fixture': 174, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 68}]}]"
518,90,0,0,1,0,0,0,0,0,0,0,0,7,5.6,3.3,22.0,3.1,2,False,147,18,"[{'fixture': 174, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90}]}]"
519,90,1,0,0,3,0,0,0,0,0,0,3,37,42.2,15.5,31.0,8.9,9,False,166,18,"[{'fixture': 175, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90}, {'identifier': 'goals_scored', 'points': 4, 'value': 1}, {'identifier': 'bonus', 'points': 3, 'value': 3}]}]"
520,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,167,18,"[{'fixture': 175, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
521,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,187,18,[]
522,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,188,18,[]
523,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,2.0,0.2,1,False,210,18,"[{'fixture': 175, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 1}]}]"
524,90,1,0,0,1,0,0,0,0,0,0,0,21,44.0,2.1,102.0,14.8,6,False,211,18,"[{'fixture': 175, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90}, {'identifier': 'goals_scored', 'points': 4, 'value': 1}]}]"
525,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,232,18,"[{'fixture': 179, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
526,90,0,0,0,2,0,0,0,0,0,0,0,5,15.2,39.0,32.0,8.6,2,False,233,18,"[{'fixture': 179, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90}]}]"
527,32,0,0,0,0,0,0,0,0,0,0,0,3,0.2,1.6,8.0,1.0,1,False,234,18,"[{'fixture': 179, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 32}]}]"
528,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,260,18,"[{'fixture': 176, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
529,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,261,18,"[{'fixture': 176, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
530,90,0,0,0,2,0,0,0,0,0,0,0,-2,13.2,3.5,66.0,8.3,2,False,278,18,"[{'fixture': 177, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90}]}]"
531,4,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2.3,0.0,0.2,1,False,279,18,"[{'fixture': 177, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 4}]}]"
532,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,298,18,"[{'fixture': 173, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
533,90,0,0,1,0,0,0,0,1,0,0,0,2,3.8,2.7,16.0,2.3,1,False,303,18,"[{'fixture': 173, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90}, {'identifier': 'yellow_cards', 'points': -1, 'value': 1}]}]"
534,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,312,18,"[{'fixture': 171, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
535,86,2,0,0,1,0,0,0,0,0,0,3,54,75.8,17.0,67.0,16.0,13,True,313,18,"[{'fixture': 171, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 86}, {'identifier': 'goals_scored', 'points': 8, 'value': 2}, {'identifier': 'bonus', 'points': 3, 'value': 3}]}]"
536,8,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,1,False,314,18,"[{'fixture': 171, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 8}]}]"
537,81,0,1,0,1,0,0,0,0,0,0,0,10,3.8,11.0,64.0,7.9,5,False,315,18,"[{'fixture': 171, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 81}, {'identifier': 'assists', 'points': 3, 'value': 1}]}]"
538,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,316,18,"[{'fixture': 171, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
539,90,0,0,0,2,0,0,0,0,0,0,0,8,9.4,16.5,29.0,5.5,2,False,338,18,"[{'fixture': 178, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90}]}]"
540,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,339,18,"[{'fixture': 178, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
541,90,1,0,1,0,0,0,0,0,0,0,0,24,32.8,4.9,77.0,11.5,6,False,362,18,"[{'fixture': 179, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90}, {'identifier': 'goals_scored', 'points': 4, 'value': 1}]}]"
542,90,0,0,1,0,0,0,0,0,0,0,0,19,20.8,14.4,42.0,7.7,2,False,363,18,"[{'fixture': 179, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90}]}]"
543,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,364,18,"[{'fixture': 179, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
544,3,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,0.0,0.1,1,False,365,18,"[{'fixture': 179, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 3}]}]"
545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,385,18,[]
546,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,386,18,[]
547,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,387,18,[]
548,90,1,0,0,1,0,0,0,0,0,0,1,30,38.6,26.2,66.0,13.1,7,False,409,18,"[{'fixture': 177, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90}, {'identifier': 'goals_scored', 'points': 4, 'value': 1}, {'identifier': 'bonus', 'points': 1, 'value': 1}]}]"
549,76,0,0,0,1,0,0,0,0,0,0,0,8,3.2,5.7,18.0,2.7,2,False,410,18,"[{'fixture': 177, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 76}]}]"
550,90,0,0,0,3,0,0,0,0,0,0,0,1,0.0,3.7,52.0,5.3,2,False,428,18,"[{'fixture': 171, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90}]}]"
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,434,18,"[{'fixture': 177, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
552,3,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,False,437,18,"[{'fixture': 171, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 3}]}]"
553,15,1,0,0,0,0,0,0,0,0,0,3,32,35.0,0.0,17.0,5.2,8,False,451,18,"[{'fixture': 172, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 15}, {'identifier': 'goals_scored', 'points': 4, 'value': 1}, {'identifier': 'bonus', 'points': 3, 'value': 3}]}]"
554,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,457,18,[]
555,79,0,0,1,0,0,0,0,0,0,0,0,0,0.0,2.2,34.0,3.5,2,False,460,18,"[{'fixture': 178, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 79}]}]"
556,10,0,0,0,0,0,0,0,0,0,0,0,3,4.2,1.3,1.0,0.7,1,False,461,18,"[{'fixture': 178, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 10}]}]"
557,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,464,18,[]
558,76,0,0,1,0,0,0,0,0,0,0,0,6,11.8,4.3,18.0,3.4,2,False,466,18,"[{'fixture': 176, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 76}]}]"
559,90,0,0,0,1,0,0,0,0,0,0,0,13,21.6,46.8,22.0,9.0,2,False,468,18,"[{'fixture': 176, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90}]}]"
560,1,0,0,0,0,0,0,0,0,0,0,0,3,3.0,1.5,4.0,0.9,1,False,487,18,"[{'fixture': 177, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 1}]}]"
561,10,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.1,0.0,0.0,1,False,496,18,"[{'fixture': 174, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 10}]}]"
562,62,1,0,1,0,0,0,0,0,0,0,2,33,34.8,3.1,17.0,5.5,8,False,501,18,"[{'fixture': 173, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 62}, {'identifier': 'goals_scored', 'points': 4, 'value': 1}, {'identifier': 'bonus', 'points': 2, 'value': 2}]}]"
563,90,0,0,0,1,0,0,0,0,0,0,0,5,0.2,1.6,14.0,1.6,2,False,502,18,"[{'fixture': 173, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90}]}]"
564,90,0,0,1,0,0,0,0,0,0,0,0,4,4.0,2.1,5.0,1.1,2,False,504,18,"[{'fixture': 174, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90}]}]"
565,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,509,18,"[{'fixture': 178, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
566,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,512,18,"[{'fixture': 179, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,514,18,[]
568,90,0,0,1,0,0,0,0,0,0,0,0,2,5.0,13.5,28.0,4.7,2,False,520,18,"[{'fixture': 176, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90}]}]"
569,45,0,0,0,0,0,0,0,0,0,0,0,-1,2.2,1.0,21.0,2.4,1,False,534,18,"[{'fixture': 173, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 45}]}]"
570,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,535,18,"[{'fixture': 171, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,538,18,"[{'fixture': 177, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
572,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,547,18,"[{'fixture': 173, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
573,13,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,1,False,554,18,"[{'fixture': 176, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 13}]}]"
574,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,559,18,"[{'fixture': 177, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,561,18,"[{'fixture': 174, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
576,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,570,18,"[{'fixture': 174, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
577,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,581,18,"[{'fixture': 176, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
